[DEBUG] 20-Apr-21 12:57:22:349] [DEBUG] [logging:158] - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[DEBUG] 20-Apr-21 12:57:22:437] [DEBUG] [HibernatePersistenceProvider:88] - Located and parsed 1 persistence units; checking each
[DEBUG] 20-Apr-21 12:57:22:437] [DEBUG] [HibernatePersistenceProvider:96] - Checking persistence-unit [name=my-persistence, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [my-persistence]
[DEBUG] 20-Apr-21 12:57:22:438] [DEBUG] [ProviderChecker:86] - Persistence-unit [my-persistence] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
[DEBUG] 20-Apr-21 12:57:22:443] [DEBUG] [LogHelper:102] - PersistenceUnitInfo [
	name: my-persistence
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/bruno/IdeaProjects/HibernateProject/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names []
	Mapping files names []
	Properties [
		javax.persistence.jdbc.user: bmilitzer
		packagesToScan: br.com.brunomilitzer.hibernate
		hibernate.dialect: org.hibernate.dialect.MySQL8Dialect
		hibernate.transaction.jta.platform: org.hibernate.dialect.MySQL8Dialect
		javax.persistence.jdbc.url: jdbc:mysql://localhost:3308/hibernate?useSSL=false&serverTimezone=UTC
		hibernate.format_sql: false
		javax.persistence.jdbc.driver: com.mysql.cj.jdbc.Driver
		hibernate.generate_statistics: true
		hibernate.show_sql: false
		javax.persistence.schema-generation.database.action: update
		javax.persistence.jdbc.password: s8mbt10a]
[DEBUG] 20-Apr-21 12:57:22:448] [DEBUG] [IntegratorServiceImpl:46] - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 20-Apr-21 12:57:22:450] [DEBUG] [IntegratorServiceImpl:46] - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 20-Apr-21 12:57:22:453] [DEBUG] [IntegratorServiceImpl:46] - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 20-Apr-21 12:57:22:508] [INFO] [Version:44] - HHH000412: Hibernate ORM core version 5.4.14.Final
[DEBUG] 20-Apr-21 12:57:22:509] [DEBUG] [Environment:199] - HHH000206: hibernate.properties not found
[DEBUG] 20-Apr-21 12:57:22:607] [DEBUG] [ServiceBinding:68] - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 20-Apr-21 12:57:22:620] [DEBUG] [RegionFactoryInitiator:118] - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 20-Apr-21 12:57:22:621] [DEBUG] [RegionFactoryInitiator:49] - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 20-Apr-21 12:57:22:821] [DEBUG] [DefaultIdentifierGeneratorFactory:81] - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[WARN ] 20-Apr-21 12:57:22:825] [WARN] [pooling:72] - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[INFO ] 20-Apr-21 12:57:22:841] [INFO] [pooling:115] - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3308/hibernate?useSSL=false&serverTimezone=UTC]
[INFO ] 20-Apr-21 12:57:22:842] [INFO] [pooling:121] - HHH10001001: Connection properties: {password=s8mbt10a, user=bmilitzer}
[INFO ] 20-Apr-21 12:57:22:842] [INFO] [pooling:129] - HHH10001003: Autocommit mode: false
[DEBUG] 20-Apr-21 12:57:22:844] [DEBUG] [DriverManagerConnectionProviderImpl:384] - Initializing Connection pool with 1 Connections
[INFO ] 20-Apr-21 12:57:22:845] [INFO] [DriverManagerConnectionProviderImpl:249] - HHH000115: Hibernate connection pool size: 20 (min=1)
[DEBUG] 20-Apr-21 12:57:22:965] [DEBUG] [JdbcEnvironmentInitiator:72] - Database ->
       name : MySQL
    version : 8.0.18
      major : 8
      minor : 0
[DEBUG] 20-Apr-21 12:57:22:966] [DEBUG] [JdbcEnvironmentInitiator:83] - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.19 (Revision: a0ca826f5cdf51a98356fdfb1bf251eb042f80bf)
      major : 8
      minor : 0
[DEBUG] 20-Apr-21 12:57:22:966] [DEBUG] [JdbcEnvironmentInitiator:389] - JDBC version : 4.2
[INFO ] 20-Apr-21 12:57:22:975] [INFO] [Dialect:172] - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 20-Apr-21 12:57:22:988] [DEBUG] [IdentifierHelperBuilder:113] - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 20-Apr-21 12:57:23:005] [DEBUG] [IdentifierHelperBuilder:187] - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [LOWER]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 20-Apr-21 12:57:23:030] [DEBUG] [Namespace:51] - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 20-Apr-21 12:57:23:033] [DEBUG] [TypeConfiguration$Scope:152] - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@4d178d55] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@38c2c309]
[DEBUG] 20-Apr-21 12:57:23:069] [DEBUG] [AnnotationBinder:557] - Binding entity from annotated class: br.com.brunomilitzer.hibernate.Person
[DEBUG] 20-Apr-21 12:57:23:084] [DEBUG] [Ejb3Column:213] - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 20-Apr-21 12:57:23:089] [DEBUG] [EntityBinder:430] - Import with entity name Person
[DEBUG] 20-Apr-21 12:57:23:093] [DEBUG] [EntityBinder:873] - Bind entity br.com.brunomilitzer.hibernate.Person on table Person
[DEBUG] 20-Apr-21 12:57:23:108] [DEBUG] [Ejb3Column:213] - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Person), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 20-Apr-21 12:57:23:111] [DEBUG] [PropertyBinder:175] - MetadataSourceProcessor property id with lazy=false
[DEBUG] 20-Apr-21 12:57:23:112] [DEBUG] [AbstractPropertyHolder:94] - Attempting to locate auto-apply AttributeConverter for property [br.com.brunomilitzer.hibernate.Person:id]
[DEBUG] 20-Apr-21 12:57:23:114] [DEBUG] [SimpleValueBinder:411] - building SimpleValue for id
[DEBUG] 20-Apr-21 12:57:23:116] [DEBUG] [PropertyBinder:266] - Building property id
[DEBUG] 20-Apr-21 12:57:23:118] [DEBUG] [BinderHelper:644] - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, assigned, , ...)
[DEBUG] 20-Apr-21 12:57:23:118] [DEBUG] [Ejb3Column:213] - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Person), mappingColumn=firstName, insertable=true, updatable=true, unique=false}
[DEBUG] 20-Apr-21 12:57:23:119] [DEBUG] [PropertyBinder:175] - MetadataSourceProcessor property firstName with lazy=false
[DEBUG] 20-Apr-21 12:57:23:119] [DEBUG] [AbstractPropertyHolder:94] - Attempting to locate auto-apply AttributeConverter for property [br.com.brunomilitzer.hibernate.Person:firstName]
[DEBUG] 20-Apr-21 12:57:23:119] [DEBUG] [SimpleValueBinder:411] - building SimpleValue for firstName
[DEBUG] 20-Apr-21 12:57:23:119] [DEBUG] [PropertyBinder:266] - Building property firstName
[DEBUG] 20-Apr-21 12:57:23:119] [DEBUG] [Ejb3Column:213] - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Person), mappingColumn=lastName, insertable=true, updatable=true, unique=false}
[DEBUG] 20-Apr-21 12:57:23:120] [DEBUG] [PropertyBinder:175] - MetadataSourceProcessor property lastName with lazy=false
[DEBUG] 20-Apr-21 12:57:23:120] [DEBUG] [AbstractPropertyHolder:94] - Attempting to locate auto-apply AttributeConverter for property [br.com.brunomilitzer.hibernate.Person:lastName]
[DEBUG] 20-Apr-21 12:57:23:120] [DEBUG] [SimpleValueBinder:411] - building SimpleValue for lastName
[DEBUG] 20-Apr-21 12:57:23:120] [DEBUG] [PropertyBinder:266] - Building property lastName
[DEBUG] 20-Apr-21 12:57:23:122] [DEBUG] [SimpleValueBinder:456] - Starting fillSimpleValue for id
[DEBUG] 20-Apr-21 12:57:23:122] [DEBUG] [SimpleValueBinder:456] - Starting fillSimpleValue for firstName
[DEBUG] 20-Apr-21 12:57:23:122] [DEBUG] [SimpleValueBinder:456] - Starting fillSimpleValue for lastName
[DEBUG] 20-Apr-21 12:57:23:123] [DEBUG] [PrimaryKey:35] - Forcing column [id] to be non-null as it is part of the primary key for table [person]
[DEBUG] 20-Apr-21 12:57:23:150] [DEBUG] [SessionFactoryImpl:201] - Building session factory
[DEBUG] 20-Apr-21 12:57:23:151] [DEBUG] [Settings:68] - SessionFactory name : null
[DEBUG] 20-Apr-21 12:57:23:151] [DEBUG] [Settings:69] - Automatic flush during beforeCompletion(): enabled
[DEBUG] 20-Apr-21 12:57:23:152] [DEBUG] [Settings:70] - Automatic session close at end of transaction: disabled
[DEBUG] 20-Apr-21 12:57:23:152] [DEBUG] [Settings:72] - Statistics: enabled
[DEBUG] 20-Apr-21 12:57:23:152] [DEBUG] [Settings:74] - Deleted entity synthetic identifier rollback: disabled
[DEBUG] 20-Apr-21 12:57:23:152] [DEBUG] [Settings:75] - Default entity-mode: pojo
[DEBUG] 20-Apr-21 12:57:23:152] [DEBUG] [Settings:76] - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
[DEBUG] 20-Apr-21 12:57:23:152] [DEBUG] [Settings:77] - Allow initialization of lazy state outside session : disabled
[DEBUG] 20-Apr-21 12:57:23:153] [DEBUG] [Settings:79] - Using BatchFetchStyle : LEGACY
[DEBUG] 20-Apr-21 12:57:23:153] [DEBUG] [Settings:80] - Default batch fetch size: -1
[DEBUG] 20-Apr-21 12:57:23:153] [DEBUG] [Settings:81] - Maximum outer join fetch depth: 2
[DEBUG] 20-Apr-21 12:57:23:153] [DEBUG] [Settings:82] - Default null ordering: NONE
[DEBUG] 20-Apr-21 12:57:23:153] [DEBUG] [Settings:83] - Order SQL updates by primary key: disabled
[DEBUG] 20-Apr-21 12:57:23:153] [DEBUG] [Settings:84] - Order SQL inserts for batching: disabled
[DEBUG] 20-Apr-21 12:57:23:153] [DEBUG] [Settings:86] - multi-tenancy strategy : NONE
[DEBUG] 20-Apr-21 12:57:23:154] [DEBUG] [Settings:88] - JTA Track by Thread: enabled
[DEBUG] 20-Apr-21 12:57:23:154] [DEBUG] [Settings:90] - Query language substitutions: {}
[DEBUG] 20-Apr-21 12:57:23:154] [DEBUG] [Settings:91] - Named query checking : enabled
[DEBUG] 20-Apr-21 12:57:23:154] [DEBUG] [Settings:93] - Second-level cache: disabled
[DEBUG] 20-Apr-21 12:57:23:154] [DEBUG] [Settings:94] - Second-level query cache: disabled
[DEBUG] 20-Apr-21 12:57:23:154] [DEBUG] [Settings:95] - Second-level query cache factory: null
[DEBUG] 20-Apr-21 12:57:23:154] [DEBUG] [Settings:96] - Second-level cache region prefix: null
[DEBUG] 20-Apr-21 12:57:23:155] [DEBUG] [Settings:97] - Optimize second-level cache for minimal puts: disabled
[DEBUG] 20-Apr-21 12:57:23:155] [DEBUG] [Settings:98] - Structured second-level cache entries: disabled
[DEBUG] 20-Apr-21 12:57:23:155] [DEBUG] [Settings:99] - Second-level cache direct-reference entries: disabled
[DEBUG] 20-Apr-21 12:57:23:155] [DEBUG] [Settings:100] - Automatic eviction of collection cache: disabled
[DEBUG] 20-Apr-21 12:57:23:155] [DEBUG] [Settings:102] - JDBC batch size: 15
[DEBUG] 20-Apr-21 12:57:23:155] [DEBUG] [Settings:103] - JDBC batch updates for versioned data: enabled
[DEBUG] 20-Apr-21 12:57:23:155] [DEBUG] [Settings:104] - Scrollable result sets: enabled
[DEBUG] 20-Apr-21 12:57:23:155] [DEBUG] [Settings:105] - Wrap result sets: disabled
[DEBUG] 20-Apr-21 12:57:23:156] [DEBUG] [Settings:106] - JDBC3 getGeneratedKeys(): enabled
[DEBUG] 20-Apr-21 12:57:23:156] [DEBUG] [Settings:107] - JDBC result set fetch size: null
[DEBUG] 20-Apr-21 12:57:23:156] [DEBUG] [Settings:108] - Connection release mode: AFTER_TRANSACTION
[DEBUG] 20-Apr-21 12:57:23:156] [DEBUG] [Settings:109] - Generate SQL with comments: disabled
[DEBUG] 20-Apr-21 12:57:23:156] [DEBUG] [Settings:111] - JPA compliance - query : disabled
[DEBUG] 20-Apr-21 12:57:23:156] [DEBUG] [Settings:112] - JPA compliance - closed-handling : disabled
[DEBUG] 20-Apr-21 12:57:23:156] [DEBUG] [Settings:113] - JPA compliance - lists : disabled
[DEBUG] 20-Apr-21 12:57:23:156] [DEBUG] [Settings:114] - JPA compliance - transactions : disabled
[DEBUG] 20-Apr-21 12:57:23:212] [DEBUG] [SessionFactoryImpl:256] - Session factory constructed with filter configurations : {}
[DEBUG] 20-Apr-21 12:57:23:212] [DEBUG] [SessionFactoryImpl:257] - Instantiating session factory with properties: {hibernate.format_sql=false, java.specification.version=14, sun.cpu.isalist=amd64, sun.jnu.encoding=Cp1252, hibernate.dialect=org.hibernate.dialect.MySQL8Dialect, java.class.path=C:\Users\bruno\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\201.6668.121\lib\idea_rt.jar;C:\Users\bruno\.m2\repository\org\junit\platform\junit-platform-launcher\1.6.2\junit-platform-launcher-1.6.2.jar;C:\Users\bruno\.m2\repository\org\junit\platform\junit-platform-engine\1.6.2\junit-platform-engine-1.6.2.jar;C:\Users\bruno\.m2\repository\org\junit\jupiter\junit-jupiter-engine\5.6.2\junit-jupiter-engine-5.6.2.jar;C:\Users\bruno\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\201.6668.121\plugins\junit\lib\junit5-rt.jar;C:\Users\bruno\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\201.6668.121\plugins\junit\lib\junit-rt.jar;C:\Users\bruno\IdeaProjects\HibernateProject\target\test-classes;C:\Users\bruno\IdeaProjects\HibernateProject\target\classes;C:\Users\bruno\.m2\repository\org\hibernate\hibernate-core\5.4.14.Final\hibernate-core-5.4.14.Final.jar;C:\Users\bruno\.m2\repository\org\jboss\logging\jboss-logging\3.3.2.Final\jboss-logging-3.3.2.Final.jar;C:\Users\bruno\.m2\repository\javax\persistence\javax.persistence-api\2.2\javax.persistence-api-2.2.jar;C:\Users\bruno\.m2\repository\org\javassist\javassist\3.24.0-GA\javassist-3.24.0-GA.jar;C:\Users\bruno\.m2\repository\net\bytebuddy\byte-buddy\1.10.7\byte-buddy-1.10.7.jar;C:\Users\bruno\.m2\repository\antlr\antlr\2.7.7\antlr-2.7.7.jar;C:\Users\bruno\.m2\repository\org\jboss\spec\javax\transaction\jboss-transaction-api_1.2_spec\1.1.1.Final\jboss-transaction-api_1.2_spec-1.1.1.Final.jar;C:\Users\bruno\.m2\repository\org\jboss\jandex\2.1.1.Final\jandex-2.1.1.Final.jar;C:\Users\bruno\.m2\repository\com\fasterxml\classmate\1.5.1\classmate-1.5.1.jar;C:\Users\bruno\.m2\repository\javax\activation\javax.activation-api\1.2.0\javax.activation-api-1.2.0.jar;C:\Users\bruno\.m2\repository\org\dom4j\dom4j\2.1.1\dom4j-2.1.1.jar;C:\Users\bruno\.m2\repository\org\hibernate\common\hibernate-commons-annotations\5.1.0.Final\hibernate-commons-annotations-5.1.0.Final.jar;C:\Users\bruno\.m2\repository\javax\xml\bind\jaxb-api\2.3.1\jaxb-api-2.3.1.jar;C:\Users\bruno\.m2\repository\org\glassfish\jaxb\jaxb-runtime\2.3.1\jaxb-runtime-2.3.1.jar;C:\Users\bruno\.m2\repository\org\glassfish\jaxb\txw2\2.3.1\txw2-2.3.1.jar;C:\Users\bruno\.m2\repository\com\sun\istack\istack-commons-runtime\3.0.7\istack-commons-runtime-3.0.7.jar;C:\Users\bruno\.m2\repository\org\jvnet\staxex\stax-ex\1.8\stax-ex-1.8.jar;C:\Users\bruno\.m2\repository\com\sun\xml\fastinfoset\FastInfoset\1.2.15\FastInfoset-1.2.15.jar;C:\Users\bruno\.m2\repository\mysql\mysql-connector-java\8.0.19\mysql-connector-java-8.0.19.jar;C:\Users\bruno\.m2\repository\com\google\protobuf\protobuf-java\3.6.1\protobuf-java-3.6.1.jar;C:\Users\bruno\.m2\repository\org\slf4j\slf4j-api\1.7.30\slf4j-api-1.7.30.jar;C:\Users\bruno\.m2\repository\org\apache\logging\log4j\log4j-slf4j-impl\2.13.1\log4j-slf4j-impl-2.13.1.jar;C:\Users\bruno\.m2\repository\org\apache\logging\log4j\log4j-api\2.13.1\log4j-api-2.13.1.jar;C:\Users\bruno\.m2\repository\org\apache\logging\log4j\log4j-core\2.13.1\log4j-core-2.13.1.jar;C:\Users\bruno\.m2\repository\org\projectlombok\lombok\1.18.12\lombok-1.18.12.jar;C:\Users\bruno\.m2\repository\org\junit\jupiter\junit-jupiter-api\5.6.2\junit-jupiter-api-5.6.2.jar;C:\Users\bruno\.m2\repository\org\apiguardian\apiguardian-api\1.1.0\apiguardian-api-1.1.0.jar;C:\Users\bruno\.m2\repository\org\opentest4j\opentest4j\1.2.0\opentest4j-1.2.0.jar;C:\Users\bruno\.m2\repository\org\junit\platform\junit-platform-commons\1.6.2\junit-platform-commons-1.6.2.jar, java.vm.vendor=Oracle Corporation, sun.arch.data.model=64, idea.test.cyclic.buffer.size=1048576, user.variant=, java.vendor.url=https://java.oracle.com/, user.timezone=Europe/Dublin, javax.persistence.jdbc.url=jdbc:mysql://localhost:3308/hibernate?useSSL=false&serverTimezone=UTC, javax.persistence.jdbc.user=****, java.vm.specification.version=14, os.name=Windows 10, hibernate.generate_statistics=true, sun.java.launcher=SUN_STANDARD, user.country=US, local.setting.IS_JTA_TXN_COORD=false, sun.boot.library.path=D:\wamp64\utils\Java\jdk-14\bin, sun.java.command=com.intellij.rt.junit.JUnitStarter -ideVersion5 -junit5 TestStatistics,statisticsAPI, hibernate.transaction.jta.platform=org.hibernate.dialect.MySQL8Dialect, jdk.debug=release, sun.cpu.endian=little, user.home=C:\Users\bruno, user.language=en, java.specification.vendor=Oracle Corporation, java.version.date=2020-03-17, java.home=D:\wamp64\utils\Java\jdk-14, file.separator=\, java.vm.compressedOopsMode=Zero based, line.separator=
, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, hibernate.transaction.coordinator_class=class org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorBuilderImpl, javax.persistence.jdbc.driver=com.mysql.cj.jdbc.Driver, user.script=, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=14+36-1461, user.name=bruno, path.separator=;, hibernate.connection.username=****, os.version=10.0, java.runtime.name=Java(TM) SE Runtime Environment, hibernate.connection.url=jdbc:mysql://localhost:3308/hibernate?useSSL=false&serverTimezone=UTC, file.encoding=UTF-8, packagesToScan=br.com.brunomilitzer.hibernate, hibernate.ejb.persistenceUnitName=my-persistence, java.vm.name=Java HotSpot(TM) 64-Bit Server VM, hibernate.show_sql=false, hibernate.connection.driver_class=com.mysql.cj.jdbc.Driver, java.vendor.url.bug=https://bugreport.java.com/bugreport/, java.io.tmpdir=C:\Users\bruno\AppData\Local\Temp\, java.version=14, user.dir=C:\Users\bruno\IdeaProjects\HibernateProject, os.arch=amd64, java.vm.specification.name=Java Virtual Machine Specification, javax.persistence.schema-generation.database.action=update, hibernate.connection.password=****, sun.os.patch.level=, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.registry.StandardServiceRegistryBuilder$1@5e519ad3, java.library.path=D:\wamp64\utils\Java\jdk-14\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Intel\Shared Libraries\redist\intel64\compiler;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Git\cmd;C:\Program Files\nodejs\;C:\Program Files\Docker\Docker\resources\bin;C:\ProgramData\DockerDesktop\version-bin;c:\program files\extensis\suitcase fusion\;C:\Program Files\Java\jdk1.8\bin;D:\wamp64\utils\Maven\apache-maven-3.6.3\bin;C:\Users\bruno\AppData\Local\Microsoft\WindowsApps;;C:\Users\bruno\AppData\Local\Programs\Microsoft VS Code\bin;C:\Users\bruno\AppData\Roaming\npm;., java.vendor=Oracle Corporation, java.vm.info=mixed mode, sharing, java.vm.version=14+36-1461, hibernate.bytecode.use_reflection_optimizer=false, sun.io.unicode.encoding=UnicodeLittle, javax.persistence.jdbc.password=****, java.class.version=58.0}
[DEBUG] 20-Apr-21 12:57:23:222] [DEBUG] [JaccIntegrator:80] - Skipping JACC integration as it was not enabled
[DEBUG] 20-Apr-21 12:57:23:223] [DEBUG] [SessionFactoryImpl:296] - Instantiated session factory
[DEBUG] 20-Apr-21 12:57:23:223] [DEBUG] [TypeConfiguration$Scope:157] - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@4d178d55] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@588f63c]
[DEBUG] 20-Apr-21 12:57:23:253] [DEBUG] [ClassLoaderAccessImpl:60] - Not known whether passed class name [br.com.brunomilitzer.hibernate.Person] is safe
[DEBUG] 20-Apr-21 12:57:23:253] [DEBUG] [ClassLoaderAccessImpl:62] - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : br.com.brunomilitzer.hibernate.Person
[DEBUG] 20-Apr-21 12:57:23:266] [DEBUG] [ClassLoaderAccessImpl:60] - Not known whether passed class name [br.com.brunomilitzer.hibernate.Person] is safe
[DEBUG] 20-Apr-21 12:57:23:267] [DEBUG] [ClassLoaderAccessImpl:62] - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : br.com.brunomilitzer.hibernate.Person
[DEBUG] 20-Apr-21 12:57:23:430] [DEBUG] [AbstractEntityPersister:3855] - Static SQL for entity: br.com.brunomilitzer.hibernate.Person
[DEBUG] 20-Apr-21 12:57:23:430] [DEBUG] [AbstractEntityPersister:3860] -  Version select: select id from Person where id =?
[DEBUG] 20-Apr-21 12:57:23:431] [DEBUG] [AbstractEntityPersister:3863] -  Snapshot select: select person_.id, person_.firstName as firstnam2_0_, person_.lastName as lastname3_0_ from Person person_ where person_.id=?
[DEBUG] 20-Apr-21 12:57:23:431] [DEBUG] [AbstractEntityPersister:394] -  Insert 0: insert into Person (firstName, lastName, id) values (?, ?, ?)
[DEBUG] 20-Apr-21 12:57:23:431] [DEBUG] [AbstractEntityPersister:394] -  Update 0: update Person set firstName=?, lastName=? where id=?
[DEBUG] 20-Apr-21 12:57:23:431] [DEBUG] [AbstractEntityPersister:394] -  Delete 0: delete from Person where id=?
[DEBUG] 20-Apr-21 12:57:23:446] [DEBUG] [QuerySpacesImpl:174] - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2f10f633]
[DEBUG] 20-Apr-21 12:57:23:447] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : firstName
[DEBUG] 20-Apr-21 12:57:23:448] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : lastName
[DEBUG] 20-Apr-21 12:57:23:448] [DEBUG] [FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150] - Building LoadPlan...
[DEBUG] 20-Apr-21 12:57:23:456] [DEBUG] [LoadQueryJoinAndFetchProcessor:102] - processing queryspace <gen:0>
[DEBUG] 20-Apr-21 12:57:23:459] [DEBUG] [LoadPlanTreePrinter:55] - LoadPlan(entity=br.com.brunomilitzer.hibernate.Person)
    - Returns
       - EntityReturnImpl(entity=br.com.brunomilitzer.hibernate.Person, querySpaceUid=<gen:0>, path=br.com.brunomilitzer.hibernate.Person)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=br.com.brunomilitzer.hibernate.Person)
          - SQL table alias mapping - person0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

[DEBUG] 20-Apr-21 12:57:23:461] [DEBUG] [EntityLoader:137] - Static select for entity br.com.brunomilitzer.hibernate.Person [NONE]: select person0_.id as id1_0_0_, person0_.firstName as firstnam2_0_0_, person0_.lastName as lastname3_0_0_ from Person person0_ where person0_.id=?
[DEBUG] 20-Apr-21 12:57:23:461] [DEBUG] [QuerySpacesImpl:174] - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5649d11a]
[DEBUG] 20-Apr-21 12:57:23:461] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : firstName
[DEBUG] 20-Apr-21 12:57:23:461] [DEBUG] [MetamodelGraphWalker:146] - Visiting attribute path : lastName
[DEBUG] 20-Apr-21 12:57:23:461] [DEBUG] [FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150] - Building LoadPlan...
[DEBUG] 20-Apr-21 12:57:23:462] [DEBUG] [LoadQueryJoinAndFetchProcessor:102] - processing queryspace <gen:0>
[DEBUG] 20-Apr-21 12:57:23:462] [DEBUG] [LoadPlanTreePrinter:55] - LoadPlan(entity=br.com.brunomilitzer.hibernate.Person)
    - Returns
       - EntityReturnImpl(entity=br.com.brunomilitzer.hibernate.Person, querySpaceUid=<gen:0>, path=br.com.brunomilitzer.hibernate.Person)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=br.com.brunomilitzer.hibernate.Person)
          - SQL table alias mapping - person0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

[DEBUG] 20-Apr-21 12:57:23:462] [DEBUG] [EntityLoader:137] - Static select for entity br.com.brunomilitzer.hibernate.Person [READ]: select person0_.id as id1_0_0_, person0_.firstName as firstnam2_0_0_, person0_.lastName as lastname3_0_0_ from Person person0_ where person0_.id=?
[DEBUG] 20-Apr-21 12:57:23:471] [DEBUG] [Loader:38] - Static select for action ACTION_MERGE on entity br.com.brunomilitzer.hibernate.Person: select person0_.id as id1_0_0_, person0_.firstName as firstnam2_0_0_, person0_.lastName as lastname3_0_0_ from Person person0_ where person0_.id=?
[DEBUG] 20-Apr-21 12:57:23:472] [DEBUG] [Loader:38] - Static select for action ACTION_REFRESH on entity br.com.brunomilitzer.hibernate.Person: select person0_.id as id1_0_0_, person0_.firstName as firstnam2_0_0_, person0_.lastName as lastname3_0_0_ from Person person0_ where person0_.id=?
[INFO ] 20-Apr-21 12:57:23:503] [INFO] [access:47] - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@2753316c] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[DEBUG] 20-Apr-21 12:57:23:519] [DEBUG] [Table:516] - No alter strings for table : Person
